"","id","vintage_year","monthly_installment","loan_balance","bureau_score","num_bankrupt_iva","time_since_bankrupt","num_ccj","time_since_ccj","ccj_amount","num_bankrupt","num_iva","min_months_since_bankrupt","pl_flag","region","ltv","arrears_months","origination_date","maturity_date","repayment_type","arrears_status","arrears_segment","mob","remaining_mat","loan_term","live_status","repaid_status","month","arrears_event","bankrupt_event","term_expiry_event","worst_arrears_status","max_arrears_12m","recent_arrears_date","months_since_2mia","avg_mia_6m","max_arrears_bal_6m","max_mia_6m","avg_bal_6m","avg_bureau_score_6m","cc_util","annual_income","emp_length","months_since_recent_cc_delinq","default_event","default_flag"
"1018",5668869,2007,439.3,59904.97,"412","0","0","0","0","0","0","0","0",1,"r_a",0.7981,0,2007-01-11,2032-01-31,"Non-IO",1,1,104,196,25,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,60602,"434",0.4649,75257,4,12,0,1
"1019",7815029,2006,290.62,72912.75,"241","0","0","0","0","0","0","0","0",1,"r_m",0.7832,0,2006-10-05,2041-10-31,"IO",1,1,107,313,35,1,0,9,0,0,0,1,0,"NA","NA",0,-78,0,72914,"288",0.5526,67358,5,2,0,1
"1020",1787952,2005,275.8,69506.93,"444","0","0","0","0","0","0","0","0",1,"r_i",0.7026,0,2005-06-23,2030-06-30,"IO",1,1,123,177,25,1,0,9,0,0,0,1,0,"NA","NA",0,-2028,0,69504,"460",0.7238,54826,1,5,0,1
"1021",9377230,2006,507.3,90997.97,"474","0","0","0","0","0","0","0","0",1,"r_l",0.7415,0,2006-10-05,2041-10-31,"Non-IO",1,1,107,313,35,1,0,9,0,0,0,1,0,"NA","NA",0,-20,0,91502,"464",0.158,67374,9,13,0,1
"1022",3993970,2005,685.8,86981.96,"456","0","0","0","0","0","0","0","0",1,"r_l",0.5847,0,2005-05-24,2030-05-31,"Non-IO",1,1,124,176,25,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,88162,"458",0.5313,60226,8,6,0,1
"1023",1557766,2003,247.69,28040.07,"446","0","0","0","0","0","0","0","0",1,"r_g",0.3943,0,2003-04-30,2028-04-30,"Non-IO",1,1,149,151,25,1,0,9,0,0,0,1,0,"NA","NA",0,-26,0,28512,"454",0.2264,60443,11,15,0,1
"1024",6592183,2005,476.38,22208.13,"506","0","0","0","0","0","0","0","0",0,"r_m",0.0487,0,2005-01-25,2020-01-31,"Non-IO",1,1,128,52,15,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,56804,"506",0.2042,60204,11,9,0,1
"1025",4971163,2002,555.4,44708.29,"535","0","0","0","0","0","0","0","0",0,"r_g",0.1938,0,2002-10-22,2022-10-31,"Non-IO",1,1,155,85,20,1,0,9,0,0,0,1,0,"NA","NA",0,-656,0,46130,"502",0.4764,74491,4,12,0,1
"1026",9725941,2007,611.4,154221.31,"504","0","0","0","0","0","0","0","0",1,"r_b",0.9763,0,2007-05-24,2032-05-31,"IO",1,1,100,200,25,1,0,9,0,0,0,2,1,"NA","NA",0,0,0,154210,"522",0.5685,30443,3,8,0,1
"1027",9208176,2005,770.66,119745.02,"327","0","0","0","0","0","0","0","0",0,"r_e",0.3467,1.5945,2005-07-21,2035-07-31,"Non-IO",2,2,122,238,30,1,0,9,0,0,0,2,2.3082,"42063","7",2,1528,2,120926,"254",0.467,79681,8,11,0,1
"1028",1197491,2006,501.14,79742.44,"455","0","0","0","0","0","0","0","0",1,"r_c",0.7444,0,2006-10-26,2036-10-31,"Non-IO",1,1,107,253,30,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,80380,"462",0.6157,69283,10,10,0,1
"1029",1830589,2003,447.21,74812.34,"477","0","0","0","0","0","0","0","0",0,"r_d",0.2979,0,2003-04-02,2025-04-30,"Non-IO",1,1,149,115,22,1,0,9,0,0,0,1,0,"NA","NA",0,-22722,0,75010,"484",0.2517,80801,7,13,0,1
"1030",4616863,2006,571.2,78241.65,"217","0","0","1","37","156","0","0","0",1,"r_i",0.651,1,2006-12-20,2031-12-31,"Non-IO",2,2,105,195,25,1,0,9,0,0,0,2,1,"NA","NA",0,572,2,78666,"282",0.3678,68301,4,15,0,1
"1031",8831170,2006,649.5,85242.51,"339","0","0","0","0","0","0","0","0",1,"r_e",0.4431,0,2006-04-03,2031-04-30,"Non-IO",1,1,113,187,25,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,86312,"326",0.4801,58286,7,8,0,1
"1032",1088711,2006,387.8,97254.52,"465","0","0","0","0","0","0","0","0",1,"r_e",0.2665,0,2006-04-27,2031-04-30,"IO",1,1,113,187,25,1,0,9,0,0,0,1,0.9998,"NA","NA",0,0,0,97252,"466",0.3457,49374,4,14,0,1
"1033",2352704,2005,381.59,95729.29,"401","0","0","0","0","0","0","0","0",1,"r_h",0.7324,0,2005-08-02,2030-08-31,"IO",1,1,121,179,25,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,95730,"406",0.1906,62643,6,14,0,1
"1034",5481494,2007,344.6,41058.96,"501","0","0","0","0","0","0","0","0",1,"r_i",0.6121,0,2007-02-23,2029-02-28,"Non-IO",1,1,103,161,22,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,41688,"494",0.3514,48898,4,16,0,1
"1035",9983710,2004,396.23,104667.35,"56","0","0","0","0","0","0","0","0",0,"r_l",0.8713,0,2004-08-13,2034-08-31,"IO",1,1,133,227,30,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,104668,"56",0.7148,56524,7,7,0,1
"1036",9664049,2004,329.1,28795.44,"539","0","0","0","0","0","0","0","0",0,"r_b",0.0969,0,2004-07-13,2024-07-31,"Non-IO",1,1,134,106,20,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,29562,"538",0.5059,64179,5,10,0,1
"1037",4147461,2007,482,86879.35,"259","0","0","0","0","0","0","0","0",1,"r_c",0.8529,0,2007-01-04,2042-01-31,"Non-IO",1,1,104,316,35,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,87352,"284",0.2534,79807,7,11,0,1
"1038",8405774,2006,608.53,160792.97,"315","0","0","0","0","0","0","0","0",0,"r_h",0.7805,0,2006-08-30,2028-08-31,"IO",1,1,109,155,22,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,160794,"372",0.6115,67578,4,6,0,1
"1039",3960336,2005,6,5.74,"560","0","0","0","0","0","0","0","0",0,"r_e",0.368,0,2005-11-23,2015-11-30,"Non-IO",1,1,118,2,10,1,0,9,0,0,0,1,0,"NA","NA",0,-130000,0,26,"568",0.1507,66258,8,10,0,1
"1040",5410536,2005,293.5,73671.79,"247","0","0","0","0","0","0","0","0",1,"r_a",0.7943,0,2005-09-22,2030-09-30,"IO",1,1,120,180,25,1,0,9,0,0,0,1,0,"NA","NA",0,-240,0,73694,"248",0.4365,46517,4,10,0,1
"1041",7307986,2007,361.7,58476.12,"233","0","0","1","23","1178","0","0","0",1,"r_h",0.7989,0,2007-03-15,2037-03-31,"Non-IO",1,1,102,258,30,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,58924,"242",0.3995,50648,2,12,0,1
"1042",6092553,2006,755.17,124744.03,"346","0","0","1","69","2248","0","0","0",1,"r_b",0.8353,0,2006-10-03,2041-10-31,"Non-IO",1,1,107,313,35,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,125658,"338",0.4787,63454,9,11,0,1
"1043",1760109,2005,428,65012.78,"336","0","0","0","0","0","0","0","0",1,"r_c",0.7039,0,2005-06-07,2035-06-30,"Non-IO",1,1,123,237,30,1,0,9,0,0,0,1,0,"NA","NA",0,-104,0,65602,"324",0.4766,64616,10,5,0,1
"1044",9532215,2004,744.6,92173.24,"479","0","0","0","0","0","0","0","0",1,"r_d",0.5987,0,2004-11-24,2029-11-30,"Non-IO",1,1,130,170,25,1,0,9,0,0,0,1,0.9861,"NA","NA",0,-758,0,93554,"476",0.4616,81945,9,5,0,1
"1045",4088572,2004,722.45,69998.34,"316","1","41","1","41","0","0","1","0",0,"r_l",0.5288,0,2004-11-23,2025-11-30,"Non-IO",1,1,130,122,21,1,0,9,0,0,0,2,2.2539,"41943","11",0,190,0,71660,"290",0.4611,42383,3,4,0,1
"1046",2968281,2005,487.2,75497.52,"NA","NA","NA","NA","NA","NA","NA","NA","NA",1,"r_c",0.6191,0,2005-09-22,2035-09-30,"Non-IO",1,1,120,240,30,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,76146,"NA",0.2167,44694,3,12,0,1
"1047",7582158,2002,628.5,68406.66,"438","0","0","0","0","0","0","0","0",0,"r_m",0.3291,0,2002-11-13,2027-11-30,"Non-IO",1,1,154,146,25,1,0,9,0,0,0,1,0,"NA","NA",0,-336,0,69660,"526",0.461,59040,11,9,0,1
"1048",4274148,2004,632.15,63231.88,"369","0","0","0","0","0","0","0","0",0,"r_i",0.4315,0,2004-04-27,2026-04-30,"Non-IO",1,1,137,127,22,1,0,9,0,0,0,1,0.8418,"NA","NA",0,0,0,64634,"368",0.1571,51016,3,11,0,1
"1049",7494840,2005,534.14,141105.54,"323","0","0","0","0","0","0","0","0",0,"r_h",0.8148,0,2005-10-26,2030-10-31,"IO",1,1,119,181,25,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,141106,"324",0.3231,64812,8,12,0,1
"1050",7833216,2005,796.88,118630.25,"528","0","0","0","0","0","0","0","0",0,"r_b",0.5129,0,2005-09-23,2030-09-30,"Non-IO",1,1,120,180,25,1,0,9,0,0,0,1,0,"NA","NA",0,-140,0,119840,"526",0.7566,60965,7,6,0,1
"1051",6532932,2007,567.8,102773.1,"279","0","0","1","63","4291","0","0","0",1,"r_l",0.854,0,2007-04-24,2042-04-30,"Non-IO",1,1,101,319,35,1,0,9,0,0,0,1,0,"NA","NA",0,-142,0,103352,"230",0.4788,73363,12,3,0,1
"1052",9711344,2006,785.1,139927.45,"477","0","0","0","0","0","0","0","0",1,"r_d",0.6133,0,2006-06-27,2041-06-30,"Non-IO",1,1,111,309,35,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,140720,"502",0.4543,79699,7,7,0,1
"1053",7140914,2005,681.19,170924.48,"401","0","0","0","0","0","0","0","0",1,"r_m",0.7593,0,2005-08-02,2030-08-31,"IO",1,1,121,179,25,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,170926,"398",0.3322,33291,5,14,0,1
"1054",5637305,2006,590.07,94555.17,"416","0","0","0","0","0","0","0","0",0,"r_b",0.4553,0,2006-05-22,2036-05-31,"Non-IO",1,1,112,248,30,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,95364,"454",0.8597,61586,9,7,0,1
"1055",9848998,2006,780.28,96660.52,"475","0","0","0","0","0","0","0","0",0,"r_h",0.725,0,2006-11-21,2030-11-30,"Non-IO",1,1,106,182,24,1,0,9,0,0,0,1,0,"NA","NA",0,-1572,0,99364,"444",0.1912,53453,4,12,0,1
"1056",1616153,2006,734.5,192706.64,"277","0","0","1","49","480","0","0","0",0,"r_f",0.6799,0,2006-05-22,2022-05-31,"IO",1,1,112,80,16,1,0,9,0,0,0,1,0,"NA","NA",0,-12,0,192724,"254",0.675,87706,6,2,0,1
"1057",9749030,2003,575.6,83898.92,"359","0","0","0","0","0","0","0","0",1,"r_i",0.6181,0,2003-12-10,2028-12-31,"Non-IO",1,1,141,159,25,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,84774,"360",0.3878,75283,5,15,0,1
"1058",7079464,2006,749.09,134706.61,"144","0","0","0","0","0","0","0","0",1,"r_d",0.672,1.4167,2006-06-15,2041-06-30,"Non-IO",2,2,111,309,35,1,0,9,0,0,0,2,2,"41973","10",2,1262,2,135154,"158",0.4336,86705,7,9,0,1
"1059",5690292,2005,355.1,85560.35,"446","0","0","0","0","0","0","0","0",1,"r_a",0.8463,0,2005-08-10,2040-08-31,"Non-IO",1,1,121,299,35,1,0,9,0,0,0,1,0,"NA","NA",0,-1088,0,85616,"452",0.6917,86679,8,10,0,1
"1060",1179412,2005,323.8,81581.62,"386","0","0","0","0","0","0","0","0",1,"r_c",0.8212,0,2005-12-07,2035-12-31,"IO",1,1,117,243,30,1,0,9,0,1,0,1,0,"NA","NA",0,0,0,81578,"426",0.6969,25477,6,9,1,0
"1061",9452999,2004,354.28,57593.11,"283","1","62","1","62","0","0","1","0",0,"r_e",0.2416,0,2004-12-15,2036-12-31,"Non-IO",1,1,129,255,32,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,58068,"282",0.6376,93626,6,5,0,1
"1062",5383654,2007,1034.3,260646.22,"398","0","0","0","0","0","0","0","0",1,"r_d",0.8074,0,2007-01-30,2032-01-31,"IO",1,1,104,196,25,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,260634,"398",0.2724,74628,9,10,0,1
"1063",4959109,2007,575.7,105108.48,"485","0","0","0","0","0","0","0","0",1,"r_m",0.7416,0,2007-04-04,2042-04-30,"Non-IO",1,1,101,319,35,1,0,9,0,0,0,1,0,"NA","NA",0,-1208,0,105654,"486",0.428,83542,9,6,0,1
"1064",1056379,2006,540.85,45212.12,"544","0","0","0","0","0","0","0","0",0,"r_c",0.1673,0,2006-03-28,2026-03-31,"Non-IO",1,1,114,126,20,1,0,9,0,0,0,1,0,"NA","NA",0,-27898,0,47400,"524",0.4109,50325,1,6,0,1
"1065",5698115,2005,488.82,129122.91,"442","0","0","0","0","0","0","0","0",0,"r_h",0.8381,0,2005-09-08,2020-09-30,"IO",1,1,120,60,15,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,129124,"442",0.8706,36073,3,7,0,1
"1066",8956466,2006,250.58,29314.14,"380","0","0","0","0","0","0","0","0",0,"r_g",0.2935,0,2006-09-08,2023-09-30,"Non-IO",1,1,108,96,17,1,0,9,0,0,0,1,0,"NA","NA",0,-10000,0,33196,"388",0.5661,73113,10,4,0,1
"1067",2407534,2006,1019.64,269418.14,"351","0","0","0","0","0","0","0","0",0,"r_d",0.764,0,2006-04-11,2016-04-30,"IO",1,1,113,7,10,1,0,9,0,0,1,1,0,"NA","NA",0,0,0,269420,"348",0.8203,67652,5,6,1,0
"1068",9980595,2005,347.22,37865.33,"455","0","0","0","0","0","0","0","0",0,"r_g",0.4288,0,2005-09-27,2027-09-30,"Non-IO",1,1,120,144,22,1,0,9,0,0,0,1,0,"NA","NA",0,-744,0,38616,"440",0.2985,58656,4,11,0,1
"1069",2082550,2004,502.1,61595.08,"272","0","0","0","0","0","0","0","0",1,"r_i",0.581,0,2004-09-06,2029-09-30,"Non-IO",1,1,132,168,25,1,0,9,0,0,0,2,1.2713,"NA","NA",0,290,0,62572,"206",0.3729,37620,4,14,0,1
"1070",7460552,2006,469.3,70093.46,"224","0","0","0","0","0","0","0","0",1,"r_i",0.6895,0,2006-11-22,2034-11-30,"Non-IO",1,1,106,230,28,1,0,9,0,0,0,1,0,"NA","NA",0,-470,0,70752,"218",0.6594,80886,5,8,0,1
"1071",8456216,2007,985.1,134531.31,"248","1","18","1","18","0","0","1","0",0,"r_d",0.5483,0,2007-01-22,2032-01-31,"Non-IO",1,1,104,196,25,1,0,9,0,0,0,2,1.5939,"NA","NA",0,986,2,136408,"262",0.6997,54655,6,3,0,1
"1072",6719434,2007,402.56,100544.96,"333","0","0","0","0","0","0","0","0",0,"r_c",0.7845,0,2007-03-21,2022-03-31,"IO",1,1,102,78,15,1,0,9,0,0,0,1,0,"NA","NA",0,-8204,0,101656,"334",0.3628,68000,7,16,0,1
"1073",7446520,2005,608.27,78281.01,"216","0","0","0","0","0","0","0","0",1,"r_h",0.6599,0,2005-10-27,2030-10-31,"Non-IO",1,1,119,181,25,1,0,9,0,0,0,1,0,"NA","NA",0,-118,0,79312,"216",0.4944,33875,3,8,0,1
"1074",5370084,2005,436.6,70328.04,"282","0","0","0","0","0","0","0","0",1,"r_a",0.717,0,2005-09-01,2040-09-30,"Non-IO",1,1,120,300,35,1,0,9,0,0,0,1,0,"NA","NA",0,-960,0,71094,"310",0.3621,89353,3,13,0,1
"1075",3992199,2002,301.3,32297.31,"509","0","0","0","0","0","0","0","0",1,"r_i",0.3109,0,2002-05-21,2027-05-31,"Non-IO",1,1,160,140,25,1,0,9,0,0,0,1,0,"NA","NA",0,-50,0,32898,"530",0.5341,63864,10,5,0,1
"1076",1765492,2007,353.36,63794.29,"379","0","0","0","0","0","0","0","0",1,"r_l",0.7984,0,2007-05-08,2042-05-31,"Non-IO",1,1,100,320,35,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,64140,"468",0.8754,50549,3,5,0,1
"1077",2185950,2006,337.8,53869.3,"314","0","0","0","0","0","0","0","0",1,"r_e",0.2535,0,2006-09-26,2036-09-30,"Non-IO",1,1,108,252,30,1,0,9,0,0,0,1,0,"NA","NA",0,-22,0,54298,"314",0.3991,72826,11,12,0,1
"1078",9732334,2006,176.85,24105.03,"437","0","0","0","0","0","0","0","0",0,"r_i",0.3402,0,2006-11-15,2031-11-30,"Non-IO",1,1,106,194,25,1,0,9,0,0,0,1,0,"NA","NA",0,-60,0,24414,"450",0.2674,42930,5,13,0,1
"1079",4671865,2007,500.13,80558.94,"147","0","0","0","0","0","0","0","0",1,"r_e",0.3166,0,2007-03-01,2037-03-31,"Non-IO",1,1,102,258,30,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,81170,"168",0.8765,44251,2,4,0,1
"1080",1006400,2005,558.62,69959.49,"259","0","0","0","0","0","0","0","0",1,"r_m",0.5573,0,2005-03-29,2030-03-31,"Non-IO",1,1,126,174,25,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,70932,"258",0.5693,67170,9,7,0,1
"1081",3195352,2007,110.34,10969.76,"NA","NA","NA","NA","NA","NA","NA","NA","NA",0,"r_c",0.0818,0,2007-03-14,2026-03-31,"Non-IO",1,1,102,126,19,1,0,9,0,0,0,1,0,"NA","NA",0,-15000,0,11210,"NA",0.5953,52765,2,6,0,1
"1082",6922920,2004,558.6,67991.61,"496","0","0","0","0","0","0","0","0",0,"r_i",0.2841,0,2004-06-21,2034-06-30,"Non-IO",1,1,135,225,30,1,0,9,0,0,0,1,0,"NA","NA",0,-42452,0,70922,"518",0.4256,64508,5,11,0,1
"1083",1296011,2006,473.4,63473.64,"490","0","0","0","0","0","0","0","0",1,"r_e",0.4341,0,2006-08-01,2031-08-31,"Non-IO",1,1,109,191,25,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,64240,"336",0.7755,45311,2,7,0,1
"1084",7865642,2004,638.01,168596.32,"456","0","0","0","0","0","0","0","0",0,"r_c",0.9853,0,2004-12-01,2029-12-31,"IO",1,1,129,171,25,1,0,9,0,0,0,1,0,"NA","NA",0,-6,0,168598,"444",0.3345,82775,9,12,0,1
"1085",9690185,2006,539.1,135864.65,"511","0","0","0","0","0","0","0","0",1,"r_d",0.732,0,2006-06-13,2031-06-30,"IO",1,1,111,189,25,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,135858,"512",0.479,78137,5,10,0,1
"1086",5343714,2006,603.2,107721.57,"411","0","0","0","0","0","0","0","0",1,"r_d",0.7269,0,2006-12-18,2041-12-31,"Non-IO",1,1,105,315,35,1,0,9,0,0,0,1,0,"NA","NA",0,-1704,0,108328,"446",0.4158,79632,3,3,0,1
"1087",3243825,2006,605.98,67083.28,"243","1","25","2","25","982","0","1","0",0,"r_g",0.6338,0,2006-10-10,2027-10-31,"Non-IO",1,1,107,145,21,1,0,9,0,0,0,1,0,"NA","NA",0,-60,0,68316,"224",0.6018,63123,9,3,0,1
"1088",3328012,2002,217.42,23910.09,"410","0","0","0","0","0","0","0","0",1,"r_i",0.2611,0,2002-10-17,2027-10-31,"Non-IO",1,1,155,145,25,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,24334,"406",0.7237,72399,7,13,0,1
"1089",2109925,2006,485.9,77008.02,"470","0","0","0","0","0","0","0","0",1,"r_i",0.7278,0,2006-08-25,2036-08-31,"Non-IO",1,1,109,251,30,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,77064,"466",0.3911,61690,11,9,0,1
"1090",3718316,2003,1309.3,333156.99,"275","0","0","1","34","5860","0","0","0",1,"r_f",0.6793,1.7963,2003-10-03,2028-10-31,"IO",2,2,143,157,25,1,0,9,0,0,0,2,1.9477,"NA","NA",2,2510,2,332804,"276",0.6489,47133,2,4,0,1
"1091",3077881,2005,1113.9,193090.1,"284","0","0","0","0","0","0","0","0",1,"r_f",0.6241,0,2005-06-08,2030-06-30,"Non-IO",1,1,123,177,25,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,194274,"252",0.2888,88762,4,14,0,1
"1092",9489696,2005,116.65,30815.27,"455","0","0","0","0","0","0","0","0",0,"r_d",0.1138,0,2005-03-30,2030-03-31,"IO",1,1,126,174,25,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,30816,"456",0.5065,60596,5,7,0,1
"1093",9408223,2007,532.1,134138.14,"407","0","0","0","0","0","0","0","0",1,"r_d",0.8088,0,2007-02-21,2032-02-29,"IO",1,1,103,197,25,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,134130,"404",0.7534,74716,4,2,0,1
"1094",4552557,2007,1833.88,255830.37,"404","0","0","0","0","0","0","0","0",0,"r_d",0.4938,0,2007-05-22,2032-05-31,"Non-IO",1,1,100,200,25,1,0,9,0,0,0,1,0.8472,"NA","NA",0,1554,0,259198,"412",0.4101,83704,6,2,0,1
"1095",3085158,2003,513.11,37691.79,"486","0","0","0","0","0","0","0","0",0,"r_c",0.1643,0,2003-01-29,2023-01-31,"Non-IO",1,1,152,88,20,1,0,9,0,0,0,1,0,"NA","NA",0,-254,0,38944,"494",0.3197,65933,4,14,0,1
"1096",3144286,2006,716.05,189260.31,"281","0","0","0","0","0","0","0","0",0,"r_d",0.7613,0,2006-10-04,2031-10-31,"IO",1,1,107,193,25,1,0,9,0,0,0,1,0,"NA","NA",0,-298,0,189252,"292",0.2086,81159,8,13,0,1
"1097",1945670,2004,480.3,60366.33,"433","0","0","0","0","0","0","0","0",0,"r_d",0.4137,0,2004-11-10,2029-11-30,"Non-IO",1,1,130,170,25,1,0,9,0,0,0,1,0,"NA","NA",0,-276,0,61242,"450",0.5739,90862,8,12,0,1
"1098",9979825,2005,1495.2,190360.08,"497","0","0","0","0","0","0","0","0",0,"r_c",0.9265,0,2005-01-28,2030-01-31,"Non-IO",1,1,128,172,25,1,0,9,0,0,0,1,0,"NA","NA",0,-26,0,193096,"498",0.233,34479,5,10,0,1
"1099",9415030,2006,620.01,109475.14,"416","0","0","0","0","0","0","0","0",1,"r_d",0.5954,0,2006-03-14,2041-03-31,"Non-IO",1,1,114,306,35,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,110116,"352",0.7828,67065,7,13,0,1
"1100",3766936,2003,973.81,116043.28,"292","0","0","0","0","0","0","0","0",0,"r_c",0.7398,0,2003-11-24,2028-11-30,"Non-IO",1,1,142,158,25,1,0,9,0,0,0,1,0.9733,"NA","NA",0,948,0,118058,"288",0.5923,50001,1,11,0,1
"1101",3289715,2005,332.88,87934.21,"424","0","0","0","0","0","0","0","0",0,"r_b",0.5056,0,2005-07-20,2030-07-31,"IO",1,1,122,178,25,1,0,9,0,0,0,1,0,"NA","NA",0,-40500,0,87940,"406",0.6338,57713,8,7,0,1
"1102",4843011,2005,377,95005.34,"575","0","0","0","0","0","0","0","0",0,"r_m",0.7723,0,2005-09-12,2031-09-30,"IO",1,1,120,192,26,1,0,9,0,0,0,1,0,"NA","NA",0,-124,0,95000,"576",0.5318,54943,3,4,0,1
"1103",6113794,2006,494.01,79738.76,"530","0","0","0","0","0","0","0","0",0,"r_l",0.7121,0,2006-08-09,2036-08-31,"Non-IO",1,1,109,251,30,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,80408,"512",0.5716,82978,11,2,0,1
"1104",6241463,2005,271.09,70771.38,"250","1","63","1","63","0","0","1","0",0,"r_e",0.3275,0,2005-06-14,2040-06-30,"IO",1,1,123,297,35,1,0,9,0,0,0,1,0,"NA","NA",0,-22,0,70768,"190",0.5465,53862,5,7,0,1
"1105",4321563,2004,84.15,10261.04,"573","0","0","0","0","0","0","0","0",0,"r_c",0.0616,0,2004-05-26,2029-05-31,"Non-IO",1,1,136,164,25,1,0,9,0,0,0,1,0,"NA","NA",0,-70558,0,10418,"574",0.6677,46518,5,3,0,1
"1106",8016839,2005,302.1,53019.25,"408","0","0","0","0","0","0","0","0",1,"r_c",0.6046,0,2005-09-13,2040-09-30,"Non-IO",1,1,120,300,35,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,53336,"426",0.4783,53880,4,11,0,1
"1107",3284594,2007,901.88,237155.64,"438","0","0","0","0","0","0","0","0",0,"r_f",0.6918,0,2007-05-08,2032-05-31,"IO",1,1,100,200,25,1,0,9,0,0,0,1,0,"NA","NA",0,-510,0,237426,"438",0.4096,56549,8,10,0,1
"1108",7889652,2007,427.95,68722.15,"271","0","0","0","0","0","0","0","0",1,"r_e",0.2469,0,2007-02-23,2037-02-28,"Non-IO",1,1,103,257,30,1,0,9,0,0,0,1,0,"NA","NA",0,-22,0,69258,"310",0.3769,72842,8,10,0,1
"1109",9776922,2006,1098.37,113704.07,"406","0","0","0","0","0","0","0","0",0,"r_d",0.4933,0.545,2006-08-17,2026-08-31,"Non-IO",2,1,109,131,20,1,0,9,0,0,0,2,2.349,"42004","9",2,1796,2,116716,"374",0.2464,76587,11,16,0,1
"1110",9267361,2005,590.17,155895.87,"328","0","0","0","0","0","0","0","0",0,"r_c",0.9966,0,2005-06-24,2035-06-30,"IO",1,1,123,237,30,1,0,9,0,0,0,1,0,"NA","NA",0,0,0,155898,"344",0.1716,50455,6,15,0,1
"1111",6925153,2005,417.44,105393.15,"251","0","0","0","0","0","0","0","0",0,"r_c",0.6126,0,2005-04-15,2030-04-30,"Non-IO",1,1,125,175,25,1,0,9,0,0,0,1,0.8104,"NA","NA",0,338,0,105616,"250",0.273,66687,5,15,0,1
"1112",2698287,2006,575.4,86660.9,"346","1","63","1","71","14110","1","0","63",0,"r_a",0.8208,0,2006-07-26,2036-07-31,"Non-IO",1,1,110,250,30,1,0,9,0,0,0,1,0.9889,"NA","NA",0,0,0,87454,"324",0.3471,87034,9,14,0,1
"1113",7296090,2004,252.7,65647.98,"120","0","0","1","29","3239","0","0","0",1,"r_c",0.9195,0,2004-09-01,2029-09-30,"IO",1,1,132,168,25,1,0,9,1,0,0,2,1.3283,"NA","NA",0,336,2,65784,"104",0.7847,40281,1,5,1,0
"1114",9547084,2004,588.9,156240.76,"354","0","0","0","0","0","0","0","0",0,"r_b",0.7283,0,2004-09-16,2029-09-30,"IO",1,1,132,168,25,1,0,9,1,0,0,1,0,"NA","NA",0,0,0,156226,"436",0.6876,77663,7,10,1,0
"1115",5967664,2007,419.8,67703.61,"527","0","0","0","0","0","0","0","0",1,"r_h",0.8131,0,2007-02-26,2037-02-28,"Non-IO",1,1,103,257,30,1,0,9,1,1,0,1,0,"NA","NA",0,0,0,68226,"508",0.7762,33577,1,3,1,0
"1116",5351043,2004,587.6,143588.09,"390","0","0","0","0","0","0","0","0",0,"r_d",0.7731,0,2004-09-23,2029-09-30,"IO",1,1,132,168,25,1,0,9,0,0,0,1,0,"NA","NA",0,-2488,0,144218,"354",0.6481,62747,5,3,0,1
"1117",7933482,2006,457.66,47822.31,"263","0","0","0","0","0","0","0","0",0,"r_e",0.3392,0,2006-11-13,2026-11-30,"Non-IO",1,1,106,134,20,1,0,9,0,0,0,2,1.5965,"NA","NA",0,0,0,48762,"248",0.5381,86878,8,9,0,1
"1118",1492359,2006,358.82,15840.53,"450","0","0","0","0","0","0","0","0",0,"r_e",0.3599,0,2006-11-14,2019-11-30,"Non-IO",1,1,106,50,13,1,0,9,0,0,0,1,0,"NA","NA",0,-25304,0,16898,"450",0.5009,81442,11,11,0,1
